Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
West Bank and Gaza,PSE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427689349,-3.217162808,9.645838202,11.44966726,5.548624948,-10.86318811,-11.59863728,-14.69701374,11.13938499,18.8491815,8.482908417,-3.49430235,1.169825962,4.513711439,5.734576813,3.065654256,6.867834875,3.510367464,2.214850479,-2.471026305,1.372585088,6.446661461,-0.577622802,-1.304814192,-1.151613665,-13.63195905
Pacific island small states,PSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.082118297,-5.678180167,-3.332742708,3.757352055,-4.357123301,3.930020495,-3.826355284,-0.360365596,3.716099117,2.506754736,-1.491971482,3.800580758,1.154293459,3.065606159,2.810196373,1.646120086,-2.515039406,0.358716075,3.677514485,-2.678010238,-0.061110884,0.897386401,0.957574693,2.986588183,0.983077817,1.106869677,-0.322114567,0.332315499,-2.262066731,1.813451703,2.58024806,-0.42856094,2.082331055,2.389203294,2.341664125,2.318696751,2.924136578,1.437955276,-0.793385878,-14.54342371
Post-demographic dividend,PST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.089777933,4.386409796,4.037041607,5.131333531,4.323611189,4.790021621,3.337489225,5.004272974,4.376242122,1.42966793,2.553043078,4.377984375,5.185737293,-0.092367421,-0.741332208,4.124579078,3.118457135,3.682732846,3.111300769,0.294125558,1.213786839,-0.289389979,2.598674184,4.237441719,3.180138756,2.67087245,2.939599548,4.106023213,3.219093546,2.179650089,0.517705123,1.26966398,0.458359808,2.494387815,2.153918532,2.417499937,2.85395368,2.32421014,3.00163134,3.474076535,1.056085372,1.072120795,1.604102536,2.669712199,2.333487553,2.459906003,2.055342302,-0.350452951,-3.831290442,2.363893216,1.394555984,0.808739804,0.979348555,1.539790517,1.832442945,1.284117545,1.978851784,1.896574026,1.397528254,-5.055121561
French Polynesia,PYF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,5.863942175,-7.855460104,11.21689851,-5.86098825,-1.754407227,8.188539852,-7.956454689,4.108085663,14.02364216,-8.026016241,4.747396827,-1.083498298,6.556318909,0.80885916,-2.506743045,5.306342379,6.777520036,2.399404758,2.472667874,2.563333968,5.548203056,4.355748984,-0.101375271,0.648759385,0.064038223,2.938103246,-0.814793102,-1.518559892,-0.871558387,-1.282666116,-1.621427978,-0.135264877,4.040791842,1.950533091,2.071073666,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089342757,2.857382834,-2.504994409,7.897160227,-6.428473517,6.764999751,-0.968201851,-0.20944178,-2.809622152,6.61828346,3.377158109,-2.910620047,-0.791157235,0.082046046,0.404893037,-0.378724505,-4.040775622,-0.837914038,-1.018205209,-5.305849453
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.15844134,-7.939239528,1.66711861,4.083147899,6.448659414,4.207522544,-4.57473043,-1.826823974,-0.220150555,2.593975232,6.696673666,7.655869434,3.081963843,11.05911322,5.316506112,8.670675853,8.829648237,11.1442089,-4.726982601,-3.328750364,2.408543966,2.495940298,4.157004108,3.997544304,3.438749236,5.305363967,7.941558658,5.090111107,4.677457329,-3.433034557
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.162836601,-5.318762139,-14.61392049,-8.619681361,-12.53979033,-4.122774419,-3.614977841,1.567710782,-5.143116441,6.72949582,10.463718,5.546717048,5.182746813,7.787965202,7.632492501,6.806606168,8.554944957,8.685760611,5.246214033,-7.827749092,4.453094432,4.218725874,3.849155632,1.538963817,-1.045257463,-2.183888387,0.010248462,1.709389916,2.815525692,2.078811309,-2.771565332
Rwanda,RWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-6.300702333,9.342548831,-11.34443397,-14.09275103,4.652137705,4.233944478,3.814922094,3.710997055,7.552197247,2.782070268,-1.775553452,-2.648723216,0.435812219,-1.58982852,-5.099496729,15.75456864,-1.276376508,5.579225093,8.141369476,5.262282658,1.955405149,-1.436778639,2.513923574,-7.677650139,0.257862327,0.613027443,-4.982046796,-0.045054075,-2.629917099,-2.558636285,0.306112778,11.90212148,-1.676037123,-47.50323686,37.53546061,9.434037793,6.635855098,0.370763852,-3.138478204,2.463828928,4.564086995,10.56060101,0.648529263,5.920775518,7.401920541,6.773734573,4.959010963,8.234460229,3.443600498,4.591583004,5.294458873,6.001737577,2.1833984,3.560878584,6.123834354,3.248439582,1.267473099,5.746140495,6.643583949,-5.782522382
South Asia,SAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.03972215,1.22358506,3.018207245,5.4444039,-2.824862826,-1.038653325,3.767949812,2.23832215,3.412147861,3.467874197,-1.642950801,-4.007333172,1.490374772,0.127732668,4.478821345,0.19575081,3.781591675,3.630568608,-4.92213565,3.964026165,3.924672251,1.391501057,4.177247974,1.805607207,3.015104601,2.441768274,1.892182054,5.98404613,3.06796985,3.089025793,-0.160593842,3.498811723,2.107652635,3.737387953,4.654082952,4.597193487,1.69036147,3.455191384,5.538528863,2.170628783,2.537687844,1.747465552,5.377864688,5.679909712,5.742054462,5.900234328,5.56519183,1.703277522,5.370564717,5.94746724,3.659251694,4.085289046,4.647003972,5.542382757,6.029893049,6.346500423,5.313760142,5.177449904,2.818183429,-7.273900607
Saudi Arabia,SAU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,2.021882495,52.21925183,15.29234528,17.3091885,18.26997339,10.58333966,-13.40828669,12.03115914,1.811991865,-10.03336125,5.90474965,-0.382042047,-4.189331652,-25.61413028,-21.16157577,-10.17121607,-14.60877708,11.28544291,-10.84334846,8.42270247,-4.289541102,11.1665203,11.31266122,0.918994597,-4.032484223,-1.932149426,-2.069252749,0.507154342,-0.84094243,0.936930884,-5.722995209,3.226493269,-3.721196754,-5.505149473,8.015643853,4.803411035,2.544036759,-0.0736673,-0.928187668,3.360690675,-4.787318594,2.008881749,6.704352977,2.203300234,-0.366653169,0.753966787,1.477060072,-0.603769619,-2.71382745,0.605723336,-1.325032136,-5.608695315
Sudan,SDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.583591126,4.084844516,-5.459344412,-3.81885559,3.821098328,-6.28277309,-1.463531847,-0.976353368,-1.565967041,2.805362441,-0.789425367,-7.916385474,-2.425396997,7.994352741,12.05418316,12.91366154,2.767438497,-9.02538801,-8.174472253,-1.872581605,3.81332318,2.379287097,-1.325903266,-8.037815113,-9.107520197,2.424176455,11.15112621,-2.907892864,6.16154218,-7.87375273,4.767491929,3.854106895,1.882759395,-1.607831563,3.228629651,3.125082991,7.621012668,1.503383962,0.308210069,3.442093537,3.577992814,3.498012419,4.765153381,1.020677711,4.535020873,7.049688988,8.488099404,4.908144192,0.528255582,0.821483532,9.390177604,12.01405344,4.26534264,4.492018176,1.536015539,1.119779165,2.196702303,0.386972629,-3.658146115,-3.887964549
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.226676078,-2.834895818,-0.910624201,1.023336233,-1.491833038,-0.014629676,-4.012916014,3.259978477,-9.249391284,5.395482098,-3.099775593,3.199535293,-8.375596102,1.236654414,4.641968571,6.173916212,-5.014268676,-6.219572973,4.397322415,1.304085218,2.298366195,4.916268461,-8.433816071,0.825542382,0.362883061,0.045295672,3.08659876,-3.767995261,0.886150265,-3.684407786,-0.37392895,-1.654503106,-1.555617615,-2.815560464,2.688232536,-0.529322643,0.585338382,3.44126558,3.829245274,1.458931826,1.833327625,-2.340574717,3.011807629,2.043049772,1.676297833,-0.295754935,0.145326293,0.959376386,-8.20E-05,0.593291218,-1.431146901,1.14585218,-0.414523206,3.284135302,3.421501485,3.411823797,4.441187863,3.295346151,1.570496799,-1.825874062
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.57975325,4.616620159,7.294203581,-5.555214202,5.245730547,7.474069466,10.05100757,11.58620069,12.13349974,12.18427708,10.37111164,11.23602821,8.554982991,4.366268876,2.474307382,5.998934438,5.382228606,6.481359189,8.17986254,8.724455026,5.614483627,2.503483906,7.153868246,6.755282501,-0.758552579,1.438673808,9.144022382,8.475655705,6.971645271,5.631991893,3.695484311,3.483605698,8.678350716,7.667056622,3.993310936,3.190974318,4.743511755,-5.46220377,4.882483643,7.166804368,-3.701868237,2.970558101,6.088614451,8.453312084,4.864973877,5.646770928,4.573574739,-3.410977405,-2.853535498,12.5143074,4.143781719,1.929940775,3.153330888,2.59715384,1.773907808,1.99706567,4.427820162,3.012477443,0.192150836,-5.095470629
Solomon Islands,SLB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-5.035839028,-4.874379202,0.584455114,-2.922247813,-6.036606439,-3.087480181,5.384583915,-1.535233174,1.410277427,-0.614291989,3.055087427,9.55452341,1.090042331,5.077808544,7.027442678,-1.207966947,-3.649903414,-1.476562966,-3.184815812,-16.57538393,-10.41306318,-5.360383231,3.766302526,3.969749473,2.9870471,2.428816263,2.108634129,3.445948274,0.20442483,6.007790541,4.565890119,-0.803712526,2.51714122,-1.659713924,-1.283749071,3.092868693,2.595508505,1.265303591,-1.359212002,-6.693315885
Sierra Leone,SLE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.305865181,2.948449255,0.102894071,4.963558315,5.404450024,-0.027988856,-1.705648539,0.198196668,6.537625763,6.580720446,1.475620709,-1.083899902,0.203972516,1.385430016,-0.441489969,-2.548808181,-2.096192265,0.183743464,2.219339438,2.523297594,0.635603805,2.530798435,-4.257979075,1.631898921,-7.744706847,-1.64286016,4.005716912,-9.728619566,-1.585511898,1.787006677,1.671758094,-18.99547434,1.813912898,-1.51090279,-7.875196759,1.548386581,-6.368506993,0.7120107,-3.756119083,3.810032335,-9.684563546,21.02788609,4.36763959,2.02876511,0.587581535,0.941040847,5.164376638,2.924545674,0.899229403,2.999993256,3.924104272,12.6190955,18.05331112,2.274394131,-22.3120965,3.784444193,1.990405877,1.259339814,3.396650358,-4.17122992
El Salvador,SLV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,4.147180518,2.528715381,0.442299339,0.73079092,0.279355261,1.186250218,3.449030217,2.296839437,2.84592103,0.58413156,2.753663022,4.541728474,3.223581101,-5.97400455,-13.30884605,-11.89454933,-7.707966165,0.10484074,-0.038290216,-0.723694707,-1.123193426,1.194787341,0.572708696,-0.345018636,3.449752621,0.124252635,5.553216527,4.390105666,3.345134637,3.494090969,-0.269194614,2.123654012,1.742749068,1.337790911,0.385876961,0.212332042,0.982193174,1.021114827,0.392914441,2.226812776,3.874833161,1.419909161,2.136643712,-2.498134003,1.672500961,3.369208169,2.363473698,1.776331467,1.241981649,1.911840823,2.041173722,1.740354592,1.89213812,2.113347167,-8.40738699
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.312957945,7.884174101,0.992372354,4.219616656,-0.960218525,2.469130512,3.172536026,1.090828213,2.536316107,5.777046207,-1.697517306,-11.45849124,-6.67263431,-9.571806844,-8.341735565,-2.158501479,-1.868946579,1.279966477,1.632641345,-0.241968818,1.205116385,2.132852518,
Somalia,SOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-5.261213538,4.838048989,0.628917526,-8.134158451,-8.006752284,6.489264887,3.178034554,-0.584884738,-3.847457873,2.825525962,1.807719901,9.865602164,-2.867801136,-20.97419503,21.78381895,-10.23938228,9.873973926,-7.328068096,-11.25661302,-9.843354326,1.93062141,2.545789419,-8.899170536,3.615704151,7.600745464,2.000804398,3.174603437,-2.582726948,-1.967683238,-2.736146526,,,,,,,,,,,,,,,,,,,,,,,,-0.380353075,0.662018854,0.069698089,-1.41325494,-0.079426525,-0.000347536,-4.286164884
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.369582379,7.507882234,3.733553151,-9.095703514,6.471472914,7.062707322,6.47847678,4.610065843,9.28288775,5.847869868,5.521892401,6.871969801,6.10631701,-2.340928202,1.136804338,2.845009607,-0.198378899,3.39452352,-1.126397327,2.311015889,3.88118476,2.645985862,5.067594881,4.809425014,-0.449210715
Sub-Saharan Africa (excluding high income),SSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.35049286,3.541191917,3.906758914,2.590109494,2.120753715,-1.073147557,-3.958093505,0.421099132,7.005402602,7.770632675,5.224115486,0.088317289,1.627706954,4.97257585,-3.269229115,2.406723225,-0.017931498,-3.2797143,1.284409804,0.80750419,-3.948518961,-4.072947216,-5.345973888,-0.636472245,-0.752114575,-0.990438357,-0.03721465,1.561709788,-0.42087116,-0.165892501,-2.386765105,-3.056723232,-3.911825406,-1.685545596,0.689444626,2.468340103,0.79158784,-0.147375614,-0.511933658,0.640535829,1.610183707,3.801467956,1.473901807,3.848459338,3.469747523,3.417816739,3.743600302,2.704875702,0.776041813,3.029032692,1.83287609,1.2994073,2.549996706,2.304446602,0.19526972,-1.396032475,0.025918955,0.103501944,-0.079308425,-4.517210976
South Sudan,SSD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384574825,1.431457455,-7.766913501,-47.59060134,10.49260882,1.416314383,-12.13179836,,,,,
Sub-Saharan Africa,SSF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.354233157,3.542536859,3.908949526,2.590597183,2.11718219,-1.065787338,-3.956738572,0.424176498,6.998606573,7.769582386,5.229117431,0.090715682,1.63113564,4.967990966,-3.266619239,2.414579678,-0.024785487,-3.264078718,1.294688957,0.800228503,-3.954021926,-4.07246496,-5.344871462,-0.63444159,-0.744967667,-0.991822919,-0.036176201,1.562807451,-0.413472806,-0.161772987,-2.384368641,-3.049371091,-3.904212931,-1.687483959,0.685087271,2.468188144,0.800421498,-0.140786065,-0.512150248,0.638661314,1.602996038,3.79570716,1.464138889,3.840123785,3.472290053,3.420604301,3.747228581,2.697913935,0.772403577,3.029088238,1.836002956,1.297249791,2.550592988,2.30406878,0.196908628,-1.393227561,0.027819086,0.102396453,-0.080023326,-4.524400785
Small states,SST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04432926,2.7458099,3.166035608,5.98588673,3.316795126,7.571824642,5.998635703,3.706130393,-1.419508253,4.939350934,4.270646651,1.273692986,1.406067282,1.463857598,1.081532115,0.511299342,-0.651318276,0.4022194,0.08286782,-7.268110298
Sao Tome and Principe,STP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.509168491,4.479632806,1.582489697,4.552989743,6.278349251,0.384431866,5.135728819,-0.342908452,4.013641084,2.050782804,1.021585816,2.805545968,4.562402256,1.977318631,2.226233309,1.910770169,1.020337945,0.302078271,1.155038083
Suriname,SUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.951506017,1.17133178,2.874565709,3.732643388,9.047282323,15.95135012,9.031116883,4.920796183,2.481419188,1.485216592,3.533059069,-0.242555863,-0.992671009,1.2999953,3.495665778,9.190580781,10.292437,6.464853408,-0.800281473,-8.97883298,6.917705418,-4.407829838,-4.259431327,-2.556291641,0.917012988,-0.681017713,-7.898593035,5.625576725,2.046890567,-6.406139167,0.75048227,-1.425615063,-8.306484539,1.719597151,-1.528116944,-0.432275229,4.313364694,1.037930898,-2.57418284,0.893731264,2.969034869,1.594697163,5.056043918,7.23803503,3.290467808,4.572700685,3.900563396,2.946946158,1.833924722,3.973684221,4.652577705,1.538693928,1.795953307,-0.828632995,-4.423046088,-5.883153118,0.567009682,3.948688807,0.163586538,-15.26823113
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.513090838,5.787845576,5.534216578,6.39444703,5.730448121,3.936601377,-0.207807334,1.303576685,3.442922843,4.547442756,5.568546095,5.300318764,6.613004889,8.488190141,10.79969454,5.48438911,-5.581436748,5.772639296,2.714696066,1.723477943,0.558418887,2.5420291,4.715337322,2.001140732,2.829826153,3.506658857,2.37295501,-4.835982034
Slovenia,SVN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.267565163,5.191132463,3.504881831,5.257453424,3.365877567,3.054123502,3.377418071,2.898197278,4.292355219,3.618340924,5.409482633,6.383588927,3.346279544,-8.380319592,0.90277138,0.652023243,-2.84370502,-1.163520875,2.667134059,2.133258028,3.116346601,4.747106183,4.044587379,2.534090905,-4.764678903
Sweden,SWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.184618708,3.685605013,4.735939875,6.026059128,2.848259778,1.123989568,2.575374756,3.057694231,4.27371522,6.292337745,0.252434855,1.986921339,3.788932053,2.899184813,2.146253219,0.691238123,-1.945127147,1.455733753,3.613647519,1.493733159,0.334436786,1.19077538,1.85451508,4.134865287,1.991774101,2.452772613,3.009547766,2.088760519,1.972191268,-0.020759176,-1.817515173,-1.736630357,-2.632808452,3.1939554,3.391269115,1.417924238,3.011523033,4.253946709,4.165978928,4.598254794,1.177501892,1.864873974,1.929830384,3.927306257,2.44824844,4.075714897,2.675002671,-1.223069578,-5.151262729,5.052678573,2.418988511,-1.321002324,0.333984863,1.644244006,3.390176296,0.7961463,1.195147571,0.772577449,0.957561656,-3.495304659
Eswatini,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,10.48282867,2.411769567,5.885922605,2.648930146,10.48680775,-5.127032281,-2.150390655,-1.904431631,-0.254685775,8.712049179,10.77429413,-2.271217742,-2.2584195,2.525553038,0.253320838,8.45995436,10.77404191,3.107356673,9.415022508,17.4974817,-0.989777197,0.639226537,0.700553385,0.153706983,2.652537786,1.791584216,1.186113865,0.875756666,1.482064308,0.613763572,0.239633457,3.82227387,3.500157583,3.271428923,5.557738533,5.427472711,3.778704915,0.120966659,0.843358828,3.07449818,1.561657741,4.682766762,3.140004682,0.159449964,1.368692374,0.19715989,1.045678092,1.338590478,1.187847936,-2.657059952
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.751509141,6.542775596,-2.13646282,-4.136775648,-1.325377725,-2.547997424,-2.37652931,-7.204618721,-6.783794953,,
Seychelles,SYC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-7.519198962,5.570492761,7.370998439,3.298818659,-3.514268933,11.09230394,-1.935839653,4.980825751,-2.350806837,6.363348236,13.53241027,3.777202952,7.399933292,-0.524332918,0.819491966,13.94840488,-8.136689268,20.44213153,14.80423491,-5.118839206,-9.324594839,-1.697952749,-1.590077453,3.894242613,10.22813376,-0.797161116,0.064795864,5.004315437,10.53645641,6.472165963,1.400771403,6.670810388,4.006664464,-3.408237373,-2.273010617,3.389420271,10.65541747,6.303964318,-0.109436247,0.612194896,-2.356613212,-1.834808541,-4.816177359,-2.490007934,8.501896906,7.15334449,9.859154622,-4.310878182,-1.492677418,3.037276524,10.76086835,0.272336547,4.078024634,2.891898203,2.623391524,3.173270213,3.546108969,0.365256666,0.654685335,-11.47942912
Syrian Arab Republic,SYR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.350287143,20.59989828,-11.5414138,5.789576065,-0.990496196,-10.65398465,4.722671789,0.318865585,14.83667182,-7.011274512,6.2306189,20.81189667,-11.63417076,19.94622495,15.51914489,7.275507309,-4.531612566,5.129951514,0.156931816,8.157759239,5.695912144,-1.470376545,-2.128666252,-7.372747104,2.57161737,-8.017701485,-1.290954465,9.80408451,-11.68164363,4.47776247,4.792463952,10.26722883,2.252716619,4.678794582,2.838174572,1.508352796,-1.025253232,3.445086713,-6.049458732,0.258280174,2.969070075,3.928407133,-1.309649322,4.425871795,3.115128419,1.154189272,1.345075921,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.995467807,-0.867141703,6.750430131,9.433752971,5.552552793,-3.956175933,4.06605933,3.871285561,-27.79067524
Chad,TCD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.549159008,3.305691974,-3.526618324,-4.401277753,-1.310577533,-3.629881857,-1.070321158,-2.293488009,4.813653439,-0.24278081,-4.414045941,-1.211640002,-10.55274803,2.546971976,6.646662201,0.893995778,0.261861072,-2.352483329,-22.95890991,-7.955759051,-1.113175901,2.995501866,12.94591497,-0.5292064,18.49807751,-6.857995344,-5.374448153,11.83006127,1.536775223,-7.220593969,5.118275403,4.609274911,-18.37037523,6.610262996,-2.072005585,-1.180212745,2.09776949,3.282505045,-4.178748204,-4.46365291,7.509964447,4.387231773,10.38086676,28.67599995,13.12726855,-2.821420492,-0.173823664,-0.315792039,0.822972034,9.826018521,-3.227471422,5.273564912,2.216612801,3.433064525,-0.490723968,-9.156942245,-5.928753132,-0.67492092,0.209664512,-3.780245149
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-13.24792372,-1.944286626,3.776549031,8.109392095,8.050361277,5.037919038,-3.93805482,-0.875924732,8.379708794,10.38165728,3.913054522,2.327502702,5.758261607,1.723549741,4.683063807,1.031870463,5.959352347,7.520681062,5.464703579,5.905157338,3.975329153,4.63106041,5.891488847,8.206218409,6.154806035,5.379024411,7.257964397,7.88343636,3.950152871,3.488626927,6.40347404,9.65874288,9.833519255,9.516576517,8.507540869,7.739713885,6.068040434,1.718040574,5.268283098,6.586835216,5.992356352,7.122086407,8.046756667,8.250821581,9.113446747,10.2427279,11.6793749,7.836202263,7.218045562,9.150730066,7.8723596,6.806311549,6.523644027,6.20032901,5.934959526,5.778866023,5.926118769,5.821937077,5.142170599,0.731482719
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.003440473,-5.955164873,-9.766081554,-4.926741918,-8.775406609,-0.321999699,0.988280825,2.856327757,-0.69814138,2.485804272,7.458497927,2.747157575,5.075159099,6.1460712,7.778853452,6.574235048,7.712984785,7.439833257,4.173811401,-5.014924654,4.254028819,5.201374129,2.917362756,3.031932047,1.836379758,0.896857981,1.421402646,3.70728171,3.054981732,2.22058445,-2.126857158
Togo,TGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,10.97461724,2.793158561,3.77728311,12.20151772,12.31358384,5.375998651,0.870284378,0.148274468,5.976678246,-1.382775267,-3.209317796,4.660552483,1.323486468,2.462897718,0.152804669,-4.196678282,4.66442389,8.552411824,-7.550487019,11.28632198,-6.46008491,-6.998665006,-8.893807873,1.729013258,1.916202343,-1.737536941,-2.636749715,3.490587213,1.200141716,-2.774177378,-2.979730849,-5.998067162,-16.8478815,12.42719998,5.149158932,5.770068337,10.88081878,-5.389742879,-0.691107453,-3.683792323,-1.928181014,1.140196826,4.04569511,-3.462289347,-7.110493621,-0.043763661,-3.803819187,1.273017969,2.711175098,3.2767302,3.587153929,3.745865984,3.352029841,3.200959831,3.069176647,2.933579114,1.792430161,2.439742089,2.938181662,-0.660853834
Thailand,THA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.27500051,4.385579032,4.80696932,3.668171207,4.980948248,7.847136772,5.433675396,4.975341189,3.470548396,8.214014048,1.914693247,1.354242261,7.214268026,1.699030857,2.306887936,6.67799447,7.299012982,7.849588846,3.126642274,3.014072294,3.820987883,3.364004769,3.65232674,3.846319342,2.772547261,3.635091123,7.558281007,11.33643413,10.41900492,9.622199175,7.279298926,7.001724509,7.274479217,7.011065506,7.043977048,4.487162253,-3.898539013,-8.741667605,3.374707432,3.369970167,2.489321386,5.271098032,6.390886875,5.56090336,3.517297966,4.335650261,4.846460183,1.192207174,-1.189422364,6.988267191,0.357206476,6.740713898,2.222539214,0.550320663,2.720140847,3.050047927,3.818674251,3.861482289,1.976892457,-6.321863726
Tajikistan,TJK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,0.198742103,-4.395480387,10.32039362,-9.199766775,-3.119684126,-9.109585116,-30.31424859,-17.75753728,-22.48970597,-13.71739002,-17.93209763,0.190155356,3.757984098,2.136024705,6.639862358,7.808728605,8.932017007,9.053903903,8.299401532,4.705231043,4.940065467,5.661955012,5.696226076,1.71572809,4.198846064,5.026529019,5.079240788,4.935542823,4.204127962,3.477382997,4.314284564,4.486563433,4.992100906,4.863056824,2.126594707
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.272350168,-6.711104116,31.77902236,-7.253978521,-17.37876033,-1.307681561,-19.39627059,-9.245245828,4.721555995,-12.77906898,5.683996767,15.12645689,4.301487425,3.247410327,-0.741712602,2.254406699,3.936784597,11.81550773,9.693754114,9.690413793,13.17501692,4.570603412,7.498680031,12.77435842,9.121127712,8.177891697,8.283239823,4.606271686,4.379076259,4.737302759,4.507687031,4.668637453,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.717536165,0.951082855,-0.871377829,4.316057524,2.90371277,1.398672859,1.743303666,4.841739545,4.217546479,3.432300671,4.343689892,4.731419199,5.617293339,4.377886488,1.224630464,2.862945676,2.263390019,1.294827693,4.987141022,4.597155504,-1.803536088,-2.764206224,-4.410827515,1.403385406,1.105768832,1.943229121,1.261481079,-1.588375258,-0.182614136,-1.686246192,1.649385299,0.973731525,2.56564027,3.478199995,-0.923286787,2.344412087,3.631377768,1.005435462,-1.149780345,2.012305242,-1.164846555,-0.896477063,1.232615676,4.15935622,2.782892955,3.865701384,4.170524674,2.657076193,-3.196135451,5.529737364,3.437204244,1.432820876,1.850382791,0.346906394,-0.551439992,-1.170403735,0.970831597,0.743333847,-0.127071484,-7.499427907
Timor-Leste,TLS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.17259437,-8.87315906,-4.703448901,-2.159765833,0.612219905,-6.11633254,8.10686297,9.327456238,8.058869336,7.534874207,3.938611728,4.164278484,0.322976908,2.577747818,1.020861218,1.415503012,-5.952565209,-2.982530817,16.41492001,-10.45600754
